A,B,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,1,0.17460,0.14025,0.10989,0.08389,0.06223,0.04513,0.03274,0.02497,0.02184,0.02328,0.02929,0.03935,0.05350,0.07119,0.09183,0.11557,0.14152,0.16957,0.19912,0.22976,0.26090,0.29209,0.32310,0.35353,0.38283,0.41058,0.43670,0.46077,0.48269,0.50232,0.51957,0.53443,0.54686,0.55663,0.56407,0.56944,0.57274,0.57429,0.57423,0.57302,0.57089,0.56803,0.56511,0.56241,0.55990,0.55810,0.55753,0.55834,0.56057,0.56480,0.57112,0.57960,0.59057,0.60360,0.61894,0.63666,0.65678,0.67875,0.70253,0.72809,0.75480,0.78260,0.81120,0.84005,0.86872,0.89701,0.92465,0.95096,0.97570,0.99857,1.01910,1.03710,1.05233,1.06413,1.07253,1.07741,1.07850,1.07552,1.06858,1.05755,1.04240,1.02331,1.00022,0.97309,0.94221,0.90793,0.87029,0.82967,0.78623,0.74050,0.69278,0.64377,0.59362,0.54281,0.49200,0.44154,0.39188,0.34378,0.29744,0.25358,0.21236
1,2,-0.31214,-0.33359,-0.35694,-0.38217,-0.40845,-0.43578,-0.46324,-0.49047,-0.51684,-0.54211,-0.56545,-0.58662,-0.60519,-0.62062,-0.63252,-0.64020,-0.64393,-0.64295,-0.63727,-0.62621,-0.61021,-0.58842,-0.56156,-0.52895,-0.49104,-0.44766,-0.39921,-0.34558,-0.28733,-0.22461,-0.15782,-0.08732,-0.01365,0.06263,0.14095,0.22072,0.30111,0.38114,0.46080,0.53878,0.61459,0.68724,0.75615,0.82030,0.87932,0.93228,0.97873,1.01802,1.04978,1.07329,1.08842,1.09505,1.09306,1.08245,1.06340,1.03612,1.00065,0.95777,0.90800,0.85195,0.79035,0.72414,0.65415,0.58111,0.50597,0.43001,0.35392,0.27894,0.20581,0.13521,0.06813,0.00516,-0.05300,-0.10581,-0.15300,-0.19444,-0.22979,-0.25904,-0.28242,-0.30006,-0.31251,-0.31986,-0.32251,-0.32152,-0.31716,-0.31030,-0.30163,-0.29172,-0.28115,-0.27079,-0.26117,-0.25296,-0.24641,-0.24215,-0.24049,-0.24163,-0.24575,-0.25295,-0.26336,-0.27667,-0.29315
1,2,1.28897,1.27764,1.26590,1.25352,1.24066,1.22704,1.21276,1.19795,1.18227,1.16574,1.14838,1.13015,1.11101,1.09098,1.07003,1.04805,1.02499,1.00082,0.97552,0.94890,0.92099,0.89166,0.86084,0.82848,0.79459,0.75902,0.72207,0.68351,0.64351,0.60213,0.55955,0.51591,0.47145,0.42664,0.38183,0.33728,0.29342,0.25095,0.21008,0.17151,0.13586,0.10330,0.07467,0.05014,0.03027,0.01576,0.00658,0.00322,0.00589,0.01472,0.02955,0.05034,0.07723,0.10990,0.14794,0.19099,0.23884,0.29067,0.34618,0.40479,0.46568,0.52832,0.59199,0.65606,0.72006,0.78324,0.84512,0.90483,0.96256,1.01753,1.06912,1.11738,1.16205,1.20298,1.23986,1.27281,1.30160,1.32671,1.34797,1.36567,1.38003,1.39109,1.39917,1.40454,1.40756,1.40855,1.40748,1.40476,1.40077,1.39547,1.38926,1.38224,1.37464,1.36653,1.35806,1.34910,1.33988,1.33042,1.32058,1.31042,1.29987
1,2,0.69486,0.63091,0.57446,0.52566,0.48459,0.45125,0.42517,0.40630,0.39410,0.38817,0.38779,0.39230,0.40122,0.41382,0.42939,0.44730,0.46673,0.48712,0.50790,0.52860,0.54865,0.56773,0.58550,0.60188,0.61667,0.63003,0.64190,0.65257,0.66258,0.67196,0.68108,0.69035,0.70053,0.71188,0.72506,0.74046,0.75863,0.77989,0.80500,0.83413,0.86755,0.90546,0.94836,0.99623,1.04922,1.10707,1.16978,1.23725,1.30928,1.38552,1.46562,1.54925,1.63568,1.72451,1.81501,1.90678,1.99903,2.09126,2.18257,2.27230,2.35956,2.44386,2.52437,2.60034,2.67108,2.73607,2.79472,2.84621,2.88994,2.92575,2.95324,2.97196,2.98171,2.98221,2.97326,2.95478,2.92702,2.89022,2.84434,2.78955,2.72654,2.65579,2.57741,2.49219,2.40065,2.30389,2.20241,2.09691,1.98828,1.87764,1.76552,1.65303,1.54105,1.43063,1.32256,1.21740,1.11640,1.02013,0.92922,0.84428,0.76604
1,2,1.05258,0.98655,0.91817,0.84745,0.77546,0.70252,0.62940,0.55699,0.48624,0.41763,0.35256,0.29150,0.23557,0.18529,0.14150,0.10509,0.07604,0.05534,0.04311,0.03984,0.04539,0.05988,0.08269,0.11401,0.15311,0.19943,0.25203,0.31031,0.37301,0.43945,0.50856,0.57903,0.64992,0.72045,0.78950,0.85597,0.91911,0.97803,1.03226,1.08137,1.12490,1.16260,1.19440,1.22014,1.24043,1.25524,1.26512,1.27044,1.27187,1.27004,1.26547,1.25869,1.25063,1.24191,1.23302,1.22460,1.21729,1.21155,1.20776,1.20606,1.20662,1.20983,1.21553,1.22400,1.23490,1.24803,1.26327,1.28062,1.29965,1.31997,1.34136,1.36336,1.38595,1.40848,1.43057,1.45181,1.47232,1.49156,1.50950,1.52562,1.53965,1.55124,1.56047,1.56714,1.57094,1.57142,1.56877,1.56272,1.55297,1.53959,1.52214,1.50067,1.47522,1.44542,1.41119,1.37245,1.32933,1.28201,1.23024,1.17481,1.11545
1,2,1.32236,1.36626,1.40428,1.43616,1.46147,1.48022,1.49204,1.49684,1.49458,1.48490,1.46813,1.44404,1.41301,1.37517,1.33079,1.27998,1.22332,1.16130,1.09402,1.02200,0.94604,0.86661,0.78439,0.69979,0.61323,0.52574,0.43769,0.34980,0.26265,0.17695,0.09291,0.01144,-0.06741,-0.14286,-0.21485,-0.28328,-0.34738,-0.40713,-0.46273,-0.51380,-0.56058,-0.60285,-0.64052,-0.67438,-0.70408,-0.72990,-0.75225,-0.77143,-0.78745,-0.80078,-0.81146,-0.81972,-0.82595,-0.83003,-0.83249,-0.83330,-0.83221,-0.82982,-0.82576,-0.82027,-0.81328,-0.80459,-0.79410,-0.78179,-0.76733,-0.75068,-0.73171,-0.71031,-0.68621,-0.65952,-0.62974,-0.59697,-0.56091,-0.52170,-0.47927,-0.43343,-0.38428,-0.33185,-0.27606,-0.21730,-0.15539,-0.09059,-0.02320,0.04673,0.11889,0.19303,0.26884,0.34606,0.42407,0.50263,0.58127,0.65951,0.73710,0.81341,0.88814,0.96072,1.03045,1.09725,1.16014,1.21894,1.27317
1,2,0.84965,0.82798,0.80927,0.79377,0.78143,0.77256,0.76737,0.76602,0.76876,0.77534,0.78592,0.80045,0.81896,0.84136,0.86752,0.89732,0.93018,0.96605,1.00474,1.04572,1.08874,1.13322,1.17899,1.22554,1.27247,1.31950,1.36612,1.41205,1.45700,1.50082,1.54321,1.58414,1.62325,1.66059,1.69617,1.73009,1.76230,1.79300,1.82235,1.85048,1.87737,1.90340,1.92870,1.95315,1.97718,2.00083,2.02384,2.04642,2.06868,2.09008,2.11100,2.13106,2.15011,2.16787,2.18415,2.19848,2.21074,2.22076,2.22829,2.23297,2.23455,2.23307,2.22814,2.21987,2.20816,2.19297,2.17414,2.15233,2.12716,2.09888,2.06783,2.03431,1.99826,1.96024,1.92041,1.87913,1.83645,1.79289,1.74844,1.70352,1.65835,1.61291,1.56761,1.52242,1.47754,1.43304,1.38891,1.34547,1.30266,1.26053,1.21929,1.17878,1.13921,1.10081,1.06361,1.02775,0.99342,0.96061,0.92949,0.90063,0.87394
1,2,-1.38470,-1.42879,-1.46512,-1.49376,-1.51497,-1.52891,-1.53562,-1.53547,-1.52882,-1.51627,-1.49825,-1.47535,-1.44817,-1.41698,-1.38221,-1.34460,-1.30439,-1.26192,-1.21749,-1.17127,-1.12381,-1.07479,-1.02466,-0.97327,-0.92075,-0.86720,-0.81254,-0.75659,-0.69950,-0.64125,-0.58158,-0.52102,-0.45952,-0.39695,-0.33376,-0.26992,-0.20567,-0.14154,-0.07751,-0.01412,0.04870,0.11039,0.17057,0.22893,0.28516,0.33917,0.39058,0.43924,0.48481,0.52754,0.56704,0.60327,0.63632,0.66584,0.69228,0.71582,0.73632,0.75388,0.76865,0.78089,0.79055,0.79775,0.80246,0.80466,0.80454,0.80204,0.79688,0.78912,0.77874,0.76539,0.74872,0.72862,0.70467,0.67664,0.64414,0.60717,0.56522,0.51826,0.46618,0.40893,0.34661,0.27877,0.20597,0.12823,0.04611,-0.04010,-0.13005,-0.22283,-0.31767,-0.41403,-0.51092,-0.60777,-0.70356,-0.79753,-0.88856,-0.97594,-1.05890,-1.13687,-1.20897,-1.27450,-1.33321
1,2,-0.46470,-0.47978,-0.49539,-0.51171,-0.52827,-0.54475,-0.56124,-0.57743,-0.59274,-0.60710,-0.62013,-0.63170,-0.64138,-0.64909,-0.65439,-0.65733,-0.65746,-0.65497,-0.64950,-0.64111,-0.62999,-0.61609,-0.59942,-0.58033,-0.55882,-0.53515,-0.50968,-0.48272,-0.45452,-0.42532,-0.39576,-0.36601,-0.33623,-0.30683,-0.27825,-0.25063,-0.22430,-0.19950,-0.17626,-0.15473,-0.13525,-0.11794,-0.10259,-0.08941,-0.07816,-0.06899,-0.06192,-0.05675,-0.05316,-0.05129,-0.05118,-0.05252,-0.05516,-0.05912,-0.06401,-0.07001,-0.07686,-0.08451,-0.09288,-0.10164,-0.11129,-0.12118,-0.13147,-0.14212,-0.15308,-0.16416,-0.17542,-0.18670,-0.19803,-0.20936,-0.22046,-0.23140,-0.24211,-0.25240,-0.26239,-0.27192,-0.28100,-0.28947,-0.29749,-0.30496,-0.31195,-0.31839,-0.32425,-0.32967,-0.33463,-0.33936,-0.34372,-0.34794,-0.35253,-0.35700,-0.36169,-0.36698,-0.37284,-0.37939,-0.38654,-0.39477,-0.40371,-0.41389,-0.42506,-0.43725,-0.45040
1,2,0.20652,0.27060,0.33719,0.40593,0.47611,0.54747,0.61911,0.69017,0.76054,0.82941,0.89635,0.96116,1.02313,1.08219,1.13805,1.19046,1.23943,1.28481,1.32649,1.36444,1.39868,1.42927,1.45620,1.47943,1.49912,1.51531,1.52803,1.53714,1.54272,1.54459,1.54265,1.53709,1.52749,1.51394,1.49625,1.47442,1.44836,1.41796,1.38330,1.34429,1.30118,1.25378,1.20262,1.14795,1.08997,1.02940,0.96636,0.90141,0.83534,0.76844,0.70149,0.63503,0.56971,0.50598,0.44470,0.38614,0.33077,0.27925,0.23129,0.18768,0.14830,0.11302,0.08166,0.05443,0.03086,0.01074,-0.00636,-0.02078,-0.03313,-0.04359,-0.05307,-0.06167,-0.06987,-0.07821,-0.08692,-0.09607,-0.10584,-0.11653,-0.12802,-0.13991,-0.15218,-0.16462,-0.17665,-0.18804,-0.19833,-0.20673,-0.21298,-0.21656,-0.21673,-0.21332,-0.20569,-0.19341,-0.17625,-0.15407,-0.12659,-0.09363,-0.05548,-0.01225,0.03607,0.08884,0.14581
1,2,0.45787,0.38214,0.31116,0.24582,0.18659,0.13408,0.08858,0.05018,0.01909,-0.00494,-0.02223,-0.03292,-0.03766,-0.03705,-0.03188,-0.02302,-0.01131,0.00237,0.01711,0.03210,0.04629,0.05890,0.06915,0.07618,0.07964,0.07917,0.07419,0.06460,0.05058,0.03189,0.00892,-0.01812,-0.04875,-0.08218,-0.11801,-0.15554,-0.19397,-0.23240,-0.27015,-0.30625,-0.34015,-0.37066,-0.39736,-0.41975,-0.43703,-0.44854,-0.45400,-0.45299,-0.44517,-0.43045,-0.40847,-0.37962,-0.34369,-0.30084,-0.25130,-0.19534,-0.13331,-0.06571,0.00724,0.08472,0.16631,0.25139,0.33954,0.42979,0.52145,0.61393,0.70659,0.79869,0.88917,0.97737,1.06287,1.14468,1.22220,1.29461,1.36146,1.42207,1.47579,1.52214,1.56079,1.59131,1.61319,1.62628,1.63047,1.62577,1.61182,1.58908,1.55764,1.51814,1.47046,1.41532,1.35331,1.28509,1.21143,1.13325,1.05137,0.96680,0.88036,0.79319,0.70633,0.62091,0.53776
1,2,0.36359,0.33359,0.30741,0.28519,0.26739,0.25409,0.24533,0.24144,0.24244,0.24837,0.25931,0.27533,0.29649,0.32266,0.35381,0.38985,0.43084,0.47644,0.52651,0.58076,0.63926,0.70181,0.76776,0.83692,0.90903,0.98376,1.06067,1.13919,1.21910,1.29964,1.38051,1.46115,1.54093,1.61919,1.69552,1.76930,1.84008,1.90742,1.97056,2.02904,2.08265,2.13099,2.17363,2.21028,2.24082,2.26513,2.28304,2.29472,2.29998,2.29918,2.29250,2.28036,2.26278,2.24043,2.21374,2.18303,2.14905,2.11221,2.07302,2.03210,1.98994,1.94705,1.90373,1.86058,1.81779,1.77580,1.73500,1.69526,1.65694,1.61998,1.58434,1.54976,1.51624,1.48370,1.45176,1.42021,1.38887,1.35713,1.32513,1.29247,1.25877,1.22395,1.18774,1.15000,1.11067,1.06976,1.02720,0.98304,0.93764,0.89120,0.84373,0.79560,0.74732,0.69922,0.65156,0.60480,0.55917,0.51505,0.47324,0.43370,0.39713
1,2,-0.13585,-0.17004,-0.20589,-0.24271,-0.28011,-0.31788,-0.35552,-0.39269,-0.42890,-0.46375,-0.49690,-0.52756,-0.55578,-0.58101,-0.60277,-0.62106,-0.63529,-0.64495,-0.65001,-0.65017,-0.64507,-0.63480,-0.61920,-0.59789,-0.57097,-0.53855,-0.50049,-0.45705,-0.40822,-0.35456,-0.29607,-0.23314,-0.16638,-0.09613,-0.02326,0.05167,0.12816,0.20543,0.28292,0.35951,0.43447,0.50710,0.57647,0.64176,0.70242,0.75775,0.80707,0.84983,0.88561,0.91393,0.93463,0.94781,0.95338,0.95135,0.94196,0.92564,0.90241,0.87324,0.83883,0.79973,0.75670,0.71058,0.66199,0.61178,0.56075,0.50997,0.46014,0.41200,0.36597,0.32251,0.28218,0.24534,0.21228,0.18322,0.15835,0.13740,0.12028,0.10690,0.09674,0.08979,0.08561,0.08352,0.08332,0.08419,0.08559,0.08727,0.08868,0.08944,0.08885,0.08668,0.08263,0.07621,0.06731,0.05582,0.04132,0.02401,0.00394,-0.01905,-0.04481,-0.07282,-0.10335
1,3,0.99361,0.94336,0.89355,0.84462,0.79678,0.74976,0.70388,0.65921,0.61543,0.57298,0.53161,0.49140,0.45219,0.41386,0.37634,0.33945,0.30330,0.26750,0.23203,0.19650,0.16106,0.12544,0.08929,0.05292,0.01589,-0.02158,-0.05949,-0.09828,-0.13747,-0.17731,-0.21748,-0.25773,-0.29802,-0.33809,-0.37750,-0.41581,-0.45273,-0.48775,-0.52046,-0.55039,-0.57697,-0.59990,-0.61838,-0.63247,-0.64122,-0.64447,-0.64174,-0.63270,-0.61723,-0.59517,-0.56644,-0.53077,-0.48843,-0.43950,-0.38422,-0.32283,-0.25573,-0.18316,-0.10570,-0.02387,0.06173,0.15059,0.24187,0.33499,0.42909,0.52366,0.61808,0.71129,0.80293,0.89199,0.97790,1.06026,1.13823,1.21139,1.27937,1.34142,1.39752,1.44707,1.49002,1.52616,1.55537,1.57765,1.59310,1.60180,1.60385,1.59989,1.58975,1.57370,1.55257,1.52630,1.49573,1.46115,1.42290,1.38167,1.33783,1.29186,1.24413,1.19514,1.14536,1.09497,1.04428
1,3,-1.28318,-1.27141,-1.26032,-1.25021,-1.24107,-1.23290,-1.22567,-1.21899,-1.21259,-1.20627,-1.19976,-1.19278,-1.18497,-1.17599,-1.16522,-1.15229,-1.13724,-1.11914,-1.09834,-1.07398,-1.04604,-1.01425,-0.97828,-0.93851,-0.89447,-0.84620,-0.79395,-0.73762,-0.67738,-0.61351,-0.54624,-0.47570,-0.40254,-0.32692,-0.24925,-0.17011,-0.08963,-0.00880,0.07188,0.15200,0.23070,0.30774,0.38201,0.45306,0.52040,0.58331,0.64121,0.69330,0.73927,0.77829,0.81025,0.83442,0.85043,0.85802,0.85706,0.84742,0.82902,0.80168,0.76587,0.72165,0.66947,0.60928,0.54189,0.46778,0.38771,0.30246,0.21259,0.11893,0.02234,-0.07626,-0.17583,-0.27566,-0.37497,-0.47271,-0.56782,-0.65984,-0.74810,-0.83185,-0.91065,-0.98363,-1.05082,-1.11192,-1.16651,-1.21462,-1.25605,-1.29103,-1.31978,-1.34253,-1.35954,-1.37111,-1.37783,-1.38028,-1.37909,-1.37461,-1.36739,-1.35799,-1.34679,-1.33461,-1.32189,-1.30864,-1.29580
1,3,0.32815,0.35121,0.37193,0.39028,0.40582,0.41846,0.42798,0.43465,0.43828,0.43884,0.43638,0.43102,0.42323,0.41315,0.40097,0.38690,0.37146,0.35485,0.33742,0.31953,0.30167,0.28395,0.26675,0.25024,0.23510,0.22123,0.20885,0.19829,0.18962,0.18286,0.17789,0.17491,0.17377,0.17436,0.17658,0.18038,0.18536,0.19155,0.19843,0.20595,0.21394,0.22217,0.23004,0.23730,0.24411,0.24997,0.25477,0.25837,0.26063,0.26127,0.26040,0.25783,0.25354,0.24752,0.23983,0.23054,0.21956,0.20715,0.19331,0.17829,0.16206,0.14509,0.12723,0.10863,0.08977,0.07075,0.05155,0.03241,0.01374,-0.00438,-0.02190,-0.03846,-0.05387,-0.06804,-0.08058,-0.09160,-0.10078,-0.10817,-0.11307,-0.11577,-0.11627,-0.11386,-0.10933,-0.10210,-0.09217,-0.07951,-0.06453,-0.04703,-0.02707,-0.00490,0.01912,0.04482,0.07205,0.10049,0.12981,0.15973,0.18951,0.21909,0.24827,0.27615,0.30299
1,3,-1.42845,-1.46677,-1.50053,-1.52980,-1.55423,-1.57348,-1.58759,-1.59631,-1.59962,-1.59763,-1.59044,-1.57830,-1.56126,-1.53954,-1.51344,-1.48328,-1.44951,-1.41228,-1.37189,-1.32891,-1.28339,-1.23561,-1.18608,-1.13504,-1.08265,-1.02927,-0.97490,-0.91973,-0.86388,-0.80722,-0.75011,-0.69276,-0.63507,-0.57700,-0.51867,-0.46011,-0.40163,-0.34296,-0.28447,-0.22626,-0.16816,-0.11051,-0.05325,0.00312,0.05852,0.11282,0.16566,0.21682,0.26604,0.31312,0.35772,0.39950,0.43820,0.47341,0.50512,0.53271,0.55628,0.57526,0.58971,0.59946,0.60406,0.60370,0.59830,0.58782,0.57227,0.55175,0.52655,0.49685,0.46275,0.42458,0.38257,0.33726,0.28869,0.23732,0.18334,0.12728,0.06933,0.00980,-0.05102,-0.11278,-0.17564,-0.23904,-0.30287,-0.36720,-0.43173,-0.49663,-0.56149,-0.62630,-0.69100,-0.75543,-0.81950,-0.88299,-0.94569,-1.00727,-1.06784,-1.12680,-1.18381,-1.23865,-1.29085,-1.34013,-1.38618
1,3,-0.69352,-0.74957,-0.80372,-0.85596,-0.90665,-0.95583,-1.00329,-1.04946,-1.09385,-1.13660,-1.17769,-1.21667,-1.25314,-1.28690,-1.31740,-1.34398,-1.36650,-1.38387,-1.39562,-1.40138,-1.40020,-1.39183,-1.37541,-1.35076,-1.31749,-1.27508,-1.22368,-1.16297,-1.09297,-1.01413,-0.92679,-0.83112,-0.72803,-0.61805,-0.50177,-0.38037,-0.25478,-0.12544,0.00612,0.13892,0.27213,0.40466,0.53536,0.66338,0.78775,0.90773,1.02236,1.13110,1.23353,1.32868,1.41655,1.49654,1.56848,1.63219,1.68775,1.73483,1.77388,1.80481,1.82773,1.84296,1.85081,1.85154,1.84529,1.83242,1.81349,1.78880,1.75832,1.72260,1.68205,1.63685,1.58746,1.53388,1.47642,1.41545,1.35096,1.28352,1.21301,1.13993,1.06447,0.98677,0.90737,0.82633,0.74377,0.66013,0.57587,0.49118,0.40633,0.32172,0.23758,0.15452,0.07271,-0.00773,-0.08638,-0.16309,-0.23751,-0.30979,-0.37969,-0.44711,-0.51230,-0.57502,-0.63535
1,3,1.06843,1.05888,1.04970,1.04092,1.03279,1.02510,1.01770,1.01079,1.00461,0.99901,0.99410,0.98986,0.98680,0.98467,0.98380,0.98449,0.98690,0.99086,0.99666,1.00446,1.01430,1.02622,1.04032,1.05627,1.07395,1.09325,1.11390,1.13527,1.15712,1.17911,1.20043,1.22073,1.23939,1.25577,1.26943,1.27978,1.28650,1.28917,1.28730,1.28065,1.26921,1.25310,1.23242,1.20721,1.17779,1.14464,1.10817,1.06889,1.02783,0.98556,0.94271,0.90030,0.85867,0.81877,0.78136,0.74712,0.71664,0.69037,0.66864,0.65181,0.64034,0.63414,0.63320,0.63759,0.64697,0.66099,0.67945,0.70176,0.72746,0.75594,0.78688,0.81962,0.85325,0.88734,0.92149,0.95490,0.98706,1.01771,1.04608,1.07217,1.09549,1.11609,1.13358,1.14813,1.15939,1.16773,1.17341,1.17608,1.17625,1.17432,1.17038,1.16452,1.15715,1.14877,1.13974,1.12983,1.11964,1.10932,1.09891,1.08837,1.07823
1,3,-0.92948,-0.99117,-1.04663,-1.09518,-1.13645,-1.17005,-1.19546,-1.21281,-1.22168,-1.22176,-1.21353,-1.19679,-1.17175,-1.13871,-1.09804,-1.05014,-0.99534,-0.93378,-0.86634,-0.79364,-0.71567,-0.63319,-0.54659,-0.45639,-0.36313,-0.26702,-0.16884,-0.06905,0.03199,0.13377,0.23611,0.33843,0.44032,0.54140,0.64112,0.73903,0.83485,0.92823,1.01840,1.10507,1.18778,1.26615,1.33976,1.40826,1.47137,1.52863,1.57987,1.62488,1.66331,1.69530,1.72080,1.73960,1.75207,1.75815,1.75803,1.75207,1.74044,1.72376,1.70224,1.67632,1.64642,1.61305,1.57659,1.53753,1.49623,1.45298,1.40819,1.36221,1.31541,1.26783,1.21942,1.17054,1.12116,1.07115,1.02045,0.96882,0.91619,0.86234,0.80707,0.75010,0.69111,0.63002,0.56663,0.50060,0.43205,0.36067,0.28646,0.20970,0.13057,0.04905,-0.03439,-0.11944,-0.20569,-0.29248,-0.37921,-0.46544,-0.55037,-0.63332,-0.71326,-0.78976,-0.86221
1,3,-0.12576,-0.14446,-0.16080,-0.17454,-0.18595,-0.19461,-0.20099,-0.20511,-0.20686,-0.20661,-0.20468,-0.20087,-0.19581,-0.18932,-0.18169,-0.17318,-0.16421,-0.15470,-0.14474,-0.13476,-0.12462,-0.11467,-0.10477,-0.09516,-0.08547,-0.07593,-0.06653,-0.05684,-0.04683,-0.03659,-0.02588,-0.01461,-0.00240,0.01077,0.02515,0.04087,0.05786,0.07660,0.09692,0.11885,0.14276,0.16837,0.19559,0.22455,0.25511,0.28689,0.31985,0.35391,0.38871,0.42402,0.45942,0.49472,0.52967,0.56376,0.59693,0.62853,0.65852,0.68669,0.71235,0.73553,0.75617,0.77382,0.78838,0.79990,0.80820,0.81325,0.81509,0.81359,0.80899,0.80139,0.79064,0.77723,0.76121,0.74261,0.72167,0.69840,0.67332,0.64647,0.61773,0.58775,0.55637,0.52367,0.49003,0.45551,0.42034,0.38458,0.34831,0.31182,0.27520,0.23861,0.20232,0.16645,0.13117,0.09685,0.06335,0.03125,0.00061,-0.02867,-0.05609,-0.08139,-0.10459
1,3,1.73348,1.73551,1.72742,1.71015,1.68420,1.65016,1.60902,1.56193,1.50976,1.45386,1.39538,1.33531,1.27486,1.21521,1.15730,1.10203,1.05045,1.00304,0.96071,0.92373,0.89271,0.86735,0.84789,0.83441,0.82656,0.82360,0.82544,0.83121,0.84012,0.85156,0.86457,0.87826,0.89179,0.90423,0.91455,0.92211,0.92582,0.92552,0.92013,0.90934,0.89272,0.86994,0.84090,0.80539,0.76364,0.71577,0.66215,0.60324,0.53951,0.47142,0.39981,0.32518,0.24852,0.17050,0.09217,0.01390,-0.06301,-0.13798,-0.21019,-0.27883,-0.34320,-0.40220,-0.45554,-0.50242,-0.54230,-0.57500,-0.59989,-0.61648,-0.62457,-0.62375,-0.61385,-0.59467,-0.56647,-0.52901,-0.48263,-0.42729,-0.36334,-0.29124,-0.21152,-0.12465,-0.03134,0.06765,0.17167,0.27985,0.39107,0.50441,0.61857,0.73254,0.84508,0.95506,1.06163,1.16350,1.25952,1.34875,1.43023,1.50324,1.56708,1.62103,1.66486,1.69828,1.72112
1,3,-0.08971,-0.07958,-0.06911,-0.05793,-0.04613,-0.03359,-0.02012,-0.00553,0.01006,0.02677,0.04441,0.06298,0.08234,0.10210,0.12244,0.14295,0.16325,0.18318,0.20206,0.22000,0.23629,0.25071,0.26269,0.27216,0.27875,0.28190,0.28151,0.27745,0.26942,0.25706,0.24101,0.22081,0.19642,0.16809,0.13604,0.10025,0.06144,0.01935,-0.02516,-0.07197,-0.12061,-0.17075,-0.22190,-0.27368,-0.32571,-0.37766,-0.42900,-0.47922,-0.52849,-0.57616,-0.62209,-0.66576,-0.70697,-0.74566,-0.78175,-0.81467,-0.84454,-0.87118,-0.89442,-0.91399,-0.92982,-0.94186,-0.95021,-0.95465,-0.95523,-0.95210,-0.94491,-0.93415,-0.91960,-0.90165,-0.88045,-0.85622,-0.82906,-0.79955,-0.76777,-0.73423,-0.69916,-0.66305,-0.62633,-0.58921,-0.55196,-0.51523,-0.47910,-0.44390,-0.41012,-0.37758,-0.34710,-0.31831,-0.29137,-0.26636,-0.24352,-0.22255,-0.20366,-0.18634,-0.17057,-0.15653,-0.14350,-0.13154,-0.12047,-0.10991,-0.09980
1,3,0.28316,0.33361,0.39073,0.45364,0.52112,0.59236,0.66627,0.74197,0.81826,0.89430,0.96876,1.04091,1.10991,1.17459,1.23456,1.28887,1.33722,1.37902,1.41404,1.44186,1.46239,1.47563,1.48190,1.48107,1.47371,1.46003,1.44077,1.41632,1.38740,1.35479,1.31892,1.28091,1.24115,1.20084,1.16055,1.12113,1.08310,1.04740,1.01477,0.98563,0.96052,0.94000,0.92447,0.91422,0.90955,0.91050,0.91717,0.92946,0.94754,0.97105,0.99964,1.03279,1.07011,1.11112,1.15534,1.20200,1.24988,1.29862,1.34740,1.39526,1.44111,1.48439,1.52388,1.55913,1.58912,1.61305,1.63036,1.64042,1.64280,1.63710,1.62316,1.60058,1.56977,1.53061,1.48347,1.42893,1.36732,1.29948,1.22640,1.14853,1.06723,0.98341,0.89819,0.81276,0.72838,0.64604,0.56691,0.49216,0.42285,0.35997,0.30407,0.25609,0.21679,0.18644,0.16552,0.15414,0.15245,0.16052,0.17810,0.20458,0.23989
1,3,1.61500,1.64819,1.67693,1.70162,1.72249,1.73972,1.75329,1.76340,1.77036,1.77382,1.77404,1.77128,1.76512,1.75557,1.74245,1.72556,1.70503,1.68048,1.65166,1.61869,1.58117,1.53917,1.49240,1.44102,1.38478,1.32385,1.25803,1.18755,1.11250,1.03284,0.94897,0.86122,0.76963,0.67454,0.57616,0.47497,0.37142,0.26557,0.15804,0.04936,-0.06046,-0.17060,-0.28073,-0.39027,-0.49906,-0.60642,-0.71187,-0.81485,-0.91503,-1.01190,-1.10467,-1.19293,-1.27606,-1.35371,-1.42518,-1.48998,-1.54754,-1.59746,-1.63896,-1.67208,-1.69574,-1.71024,-1.71490,-1.70954,-1.69418,-1.66864,-1.63276,-1.58687,-1.53112,-1.46569,-1.39103,-1.30768,-1.21630,-1.11723,-1.01147,-0.89970,-0.78288,-0.66174,-0.53740,-0.41065,-0.28226,-0.15349,-0.02497,0.10238,0.22757,0.35017,0.46916,0.58408,0.69429,0.79963,0.89958,0.99362,1.08202,1.16439,1.24066,1.31097,1.37534,1.43405,1.48711,1.53484,1.57735
