GROUP,_IND,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99
0,2,333.58004,335.54588,334.41099,337.80282,336.51038,322.63277,312.89397,304.78762,298.15996,294.28455,292.70848,291.54153,289.76878,287.05948,279.10099,269.18817,256.18467,238.85711,219.22688,198.33488,177.68813,158.58618,141.80374,127.32665,115.37938,106.42574,100.19990,96.50895,94.85921,94.01063,93.21706,92.14483,90.57224,88.82644,86.45473,83.61577,80.34218,76.53635,72.40257,68.35108,64.57069,61.03008,57.70571,54.48983,51.42185,48.63677,46.02738,43.53191,41.27177,39.06044,36.90176,34.92322,33.03973,31.20199,29.45725,27.97062,26.61455,25.39032,24.41276,23.60524,23.03684,22.64855,22.52443,22.66821,23.03177,23.58791,24.31079,25.34676,26.75757,28.75470,31.12492,33.63685,36.17453,37.97949,38.77231,38.99339,38.78828,38.44070,38.26974,38.23826,38.54095,38.66879,38.66172,38.30913,37.35190,35.89125,34.01220,31.81391,29.37643,26.77188,24.30351,22.22820,20.46548,18.94864,17.86689,16.94202,16.27935,15.86473,15.50016,15.35552
0,2,55.35209,55.75055,55.79850,55.96575,56.38649,56.68701,56.43829,55.72078,54.28039,52.23103,49.81508,47.20574,44.75075,42.44337,40.35605,38.63221,37.29654,36.39572,35.98378,35.66023,35.39749,35.19077,34.92402,34.51411,33.99054,33.30772,32.15902,30.85243,29.55981,28.19803,26.80507,25.43587,24.01042,22.62533,21.34923,20.17456,19.11386,18.17154,17.25304,16.46768,15.58991,14.58524,13.59007,12.50741,11.50521,10.54907,9.68517,8.95406,8.36317,7.93612,7.63868,7.49929,7.43701,7.40565,7.39131,7.32361,7.14218,6.89619,6.58151,6.26862,6.02792,5.87922,5.85483,5.90981,6.00711,6.14348,6.26847,6.32122,6.29895,6.19072,6.11124,6.09983,6.14773,6.26490,6.48103,6.82216,7.25158,7.75645,8.36271,8.98677,9.46618,9.77808,9.90351,9.81752,9.58129,9.24558,8.84924,8.48348,8.11486,7.82241,7.60327,7.44709,7.38387,7.37904,7.33742,7.22251,6.99917,6.56732,5.91962,5.24231
0,2,249.65241,251.69601,248.34538,254.78683,271.90658,293.56053,315.34634,335.63991,354.74746,369.36893,379.30072,384.49261,381.32835,369.36424,349.78901,326.73955,303.87450,282.49057,265.00805,251.16125,239.89804,231.19198,225.61837,220.18307,215.10392,209.46675,200.99343,189.57937,175.06849,159.96066,147.28507,136.61139,129.11758,126.27765,127.93196,134.24576,145.18880,160.18854,178.49541,197.13360,215.04289,229.57853,237.24755,236.83440,228.53656,214.66892,198.18397,180.59061,163.36081,148.20020,135.95382,127.34778,121.86951,119.15673,117.69935,115.68334,112.07895,105.91275,97.53413,89.81506,83.46945,78.73438,76.24734,75.12538,74.03891,72.99337,72.56318,73.67411,77.24290,82.58566,90.51062,99.33440,108.85878,117.39111,125.37935,131.92445,136.90595,141.39689,144.27022,147.19987,146.01689,141.23876,133.46255,125.72148,119.43686,115.61427,113.68158,111.59879,109.20445,104.30390,95.81591,85.17801,73.85493,63.06229,53.13285,44.29049,36.79985,30.65307,25.95816,22.61525
0,2,273.20681,273.73443,272.52131,272.79089,275.18670,276.55616,277.60249,276.60748,271.68164,262.08829,247.15587,229.89362,209.25168,187.25831,168.60633,152.91302,142.11557,134.26773,128.81883,126.54406,123.92786,119.47341,113.04435,105.43124,97.85107,91.28511,86.69782,84.67220,85.20072,87.98579,92.65479,97.77643,101.52220,101.76020,97.48065,89.95214,79.48357,68.23877,57.77420,48.17298,39.97146,33.37833,28.15747,24.15912,21.33669,19.36300,18.03715,17.17040,16.60155,16.19986,15.83763,15.48629,15.09573,14.66808,14.23519,13.74893,13.20806,12.67823,12.17708,11.67127,11.20099,10.89425,10.73795,10.72449,10.89876,11.25035,11.82416,12.58022,13.45533,14.40037,15.30745,15.97138,16.31411,16.40262,16.36519,16.30625,16.28000,16.40183,16.60222,16.73598,16.89800,17.03460,17.16805,17.19680,16.97144,16.55159,15.79378,14.72258,13.59210,12.59013,11.64691,10.95746,10.39693,9.84756,9.34254,8.80778,8.23349,7.65450,7.06909,6.42496
0,2,251.62527,250.56736,251.02505,246.69401,236.02606,222.51318,209.99019,199.69663,191.85375,187.65275,184.20813,183.49011,186.27020,191.58946,199.20587,207.33911,213.57970,216.36747,211.30114,199.81287,183.31517,163.51585,142.48114,121.39456,102.87536,87.77471,75.74297,66.35138,59.14224,53.81518,50.12368,47.45763,45.09179,42.90676,40.81855,38.73412,36.68402,34.75409,33.05519,31.46213,29.89676,28.83255,27.97547,27.33637,26.89070,26.34835,25.64002,24.89785,24.15285,23.43240,22.69305,22.08335,21.51764,21.08686,20.84908,20.57672,20.19448,19.88974,19.43892,18.84405,18.32279,17.88608,17.43405,17.07002,16.88759,16.75554,16.67671,16.69179,16.72399,16.73333,16.67328,16.47617,16.21803,15.93840,15.46484,15.03963,14.82578,14.72139,14.81814,15.10308,15.55421,16.24632,17.10613,18.09508,18.96929,19.85503,20.43280,20.66174,20.65529,20.36526,20.00827,19.79093,19.29736,18.89571,18.45299,17.63497,16.58563,15.55486,14.53449,13.60009
0,2,203.82274,205.43356,204.06669,202.65947,202.10338,200.97918,199.70294,198.51129,197.96986,192.00343,175.81194,159.59229,145.33268,132.30634,121.97982,115.99402,113.71943,114.77480,118.38448,123.39603,128.81603,133.79860,137.43430,139.56642,140.20652,138.92771,135.38984,130.13013,123.99484,116.00511,107.13959,97.74083,87.30166,76.90566,66.74425,57.31036,49.16485,42.52478,37.35027,33.62638,31.03725,29.42545,28.52650,28.02101,27.78594,27.57489,27.34693,27.09562,26.73747,26.23275,25.70238,25.15277,24.62872,24.22478,23.94446,23.69350,23.54133,23.59912,23.75577,24.00803,24.47666,25.03837,25.72126,26.47675,27.24174,27.80959,27.86928,27.46646,26.64532,25.51531,24.32461,23.37232,22.84030,22.76206,23.18494,24.31262,26.29349,29.17554,33.21239,38.40753,44.68113,51.99859,59.79993,66.80080,72.37739,75.39516,74.56102,70.06605,63.39661,55.14590,46.29339,37.58187,29.73203,23.26541,18.15236,14.38900,11.76996,10.04141,8.93925,8.16167
0,2,175.82329,178.85854,176.31860,171.06512,164.95869,157.96861,151.29249,145.97309,142.14889,139.31833,136.98702,134.63456,131.47553,127.31529,122.95395,118.66391,114.79844,111.02223,106.77709,102.22375,97.09901,91.34503,85.41965,79.72759,73.98174,68.63052,63.89683,59.81501,56.48857,53.86688,51.91422,50.52207,49.62983,49.25118,49.09157,48.57757,47.51583,45.92265,43.70002,41.48943,39.25660,37.05921,35.27391,33.84252,32.73793,31.87198,31.18557,30.65822,30.17460,29.84164,29.52081,29.03110,28.41670,27.62704,26.79117,25.85947,24.79001,23.83863,22.97283,22.02848,21.04692,20.21006,19.54574,19.17551,19.22690,19.79886,21.00716,22.95477,25.33385,28.30894,31.81342,35.23648,38.81484,42.18639,44.94315,47.20149,49.50624,52.09544,54.72902,57.48246,60.00065,60.48709,58.34585,53.50178,46.73988,39.40051,32.12142,25.46094,19.81821,15.27960,11.71520,9.11312,7.39667,6.29979,5.59326,5.24477,5.07747,5.00290,4.97843,4.95110
0,2,327.54198,328.00424,327.48599,327.97185,329.17386,323.87705,310.83409,292.61266,271.27528,248.22896,224.91800,202.50675,181.91502,164.18667,149.12528,137.03216,128.37069,122.07858,117.82439,115.01198,113.17610,112.77236,113.28316,114.19810,114.83666,113.97866,110.87910,105.26462,97.73853,89.64262,81.65270,74.25823,67.95517,63.11888,59.75195,58.21860,58.65170,60.77108,64.39961,69.20324,74.30752,78.65882,81.64143,82.10228,79.99551,76.30814,71.82323,66.77162,61.51495,56.40396,51.52956,47.32501,44.17816,42.07674,40.59181,39.37933,38.21461,36.98047,35.67084,34.38965,33.16054,31.94102,30.69877,29.44835,28.02659,26.40136,24.72788,23.13977,21.72326,20.61651,19.91638,19.57222,19.65822,20.09078,20.80094,21.89660,23.20960,24.80063,26.60250,28.21260,29.57410,30.49587,30.85941,30.74899,30.17530,29.21586,27.98102,26.62201,25.40858,24.60404,24.13352,23.80595,23.77869,23.89826,23.91862,23.66920,23.11155,22.39618,21.60516,20.73310
0,2,631.60435,628.24055,627.50162,626.63427,624.67496,622.60301,612.49221,587.56642,549.03400,503.95909,456.47093,408.80090,363.96706,325.11799,293.98811,271.52916,256.31992,246.97568,241.90670,237.71417,232.06203,225.77039,219.25004,212.04679,205.85661,201.20789,198.06178,195.62445,192.36515,187.19480,180.18291,171.11659,160.08103,148.13219,135.82771,123.92077,113.00122,103.44270,95.56526,89.30619,85.06047,82.45514,80.77230,80.46701,80.80553,81.47830,82.37008,83.07923,83.35160,82.89383,81.88449,80.58241,78.95337,77.20686,75.47716,73.93434,72.60209,71.34727,70.60689,69.69083,68.63316,67.99968,67.14381,66.75345,66.59835,66.66697,67.51557,68.61519,70.73390,73.60034,76.97413,81.17391,84.42470,87.68791,91.17933,94.08392,96.43019,97.89428,98.12796,96.61867,93.45724,89.76393,84.95956,80.17301,76.59392,73.70636,70.54048,68.06040,66.68098,65.78939,64.93148,64.61051,63.76455,62.96765,62.75381,61.53611,60.05940,58.60838,57.07301,55.40486
0,2,286.92013,284.05751,287.21933,289.41993,288.19724,286.27985,282.40036,267.72948,250.41205,237.92380,229.37665,224.24276,221.82099,219.75677,216.08542,209.54085,199.81854,187.73302,174.07427,159.72228,145.89413,133.38244,122.59608,114.20314,108.57965,105.15662,103.47764,103.28481,104.07077,105.06318,105.58392,104.48712,102.07068,98.73740,93.89870,87.46796,80.66348,73.63524,66.66513,60.38041,55.06983,50.78729,48.04947,46.28900,45.77463,46.75088,48.50705,50.87973,53.63365,55.98025,57.23231,56.62930,53.65150,49.19653,43.94701,38.86706,34.53162,31.11486,28.87188,28.03333,28.87077,31.01319,34.31620,38.76012,43.83310,49.23661,55.14692,61.95461,69.45342,76.72526,82.87532,87.41652,89.21868,88.09715,83.35153,75.83492,68.82147,60.26210,52.37754,45.50142,38.98150,33.33284,28.58602,24.77748,21.91699,19.87193,18.53047,17.74877,17.24489,17.15437,17.26174,17.24773,17.20594,17.27242,16.99500,16.54982,16.17638,15.47573,14.22975,13.02888
0,2,465.63149,470.98063,467.67919,472.48286,485.53341,497.38875,506.88153,512.16906,513.78227,512.35861,508.21348,499.88636,483.47751,455.76959,417.42945,370.21342,322.99905,279.93525,240.25920,203.92138,172.35484,146.00936,124.25679,107.88301,95.95842,87.05027,80.61782,76.30657,73.47772,71.79503,71.49791,73.07894,76.91323,83.11427,91.18964,99.95547,108.28035,114.31744,117.57576,119.18759,121.26858,124.70649,128.52422,133.25881,137.57922,140.79650,142.65372,142.18450,138.55870,131.55936,120.13880,105.64757,90.19900,75.34164,61.74954,49.56217,38.98798,30.46364,23.90711,19.17526,16.02605,14.20040,13.38513,13.22177,13.51946,13.96527,14.55460,15.12688,15.66401,16.17755,16.55321,16.92711,17.16934,17.33452,17.31605,17.10778,16.82360,16.49255,16.20997,16.16793,16.17534,16.38750,16.80528,17.31349,17.91322,18.46191,18.92815,19.36521,19.72704,19.99542,20.11659,20.05390,19.90111,19.62340,19.33201,18.70391,17.89073,17.06393,16.09154,15.10377
0,2,241.05717,242.41308,242.19781,241.01423,239.96728,240.90250,242.85361,245.99794,249.55772,250.39855,252.39531,253.82268,253.99047,255.82717,258.09377,259.87325,260.49478,259.55745,256.83008,251.17068,243.35647,233.44391,220.96654,208.12538,196.32967,186.91005,179.72955,173.11505,167.87601,163.52814,159.95934,158.01292,158.03710,160.14473,163.97854,168.70825,173.31509,176.94062,178.36185,177.45676,174.84421,170.66704,166.12500,160.31741,153.24225,146.89130,140.73879,134.92163,129.47767,124.36928,120.13151,116.83217,114.37330,112.72544,111.92673,111.93635,112.73869,114.36298,116.37395,118.15946,121.24383,126.19079,132.74321,140.54122,149.14085,158.32399,166.17908,170.37693,170.33956,166.74261,160.60961,153.24287,145.73981,138.44625,132.50301,127.23361,121.62593,115.83851,108.85134,101.37096,94.42082,88.20672,82.62196,78.17213,74.51515,71.25921,68.63621,66.31354,64.44960,63.03516,61.61266,59.92610,58.82646,57.10097,54.19368,51.49025,48.57941,45.45922,42.36606,39.48321
0,2,297.42297,296.72726,295.97603,294.50092,294.11474,290.05111,276.30229,262.45405,249.30826,233.83118,215.38638,196.27645,177.83295,160.62163,146.43476,135.61312,127.73928,122.52756,119.70669,118.48270,118.04469,116.95945,113.07517,106.50737,97.81305,88.45272,80.84535,76.74936,77.27587,83.65757,96.35573,114.89231,139.91923,168.56089,200.70633,233.33172,262.28261,287.88348,307.06174,317.56233,317.83446,309.98051,297.52409,280.90018,259.93457,236.76921,210.61716,182.99201,157.11082,129.29388,102.00331,79.10246,58.64832,42.44212,29.56471,20.41318,14.45784,10.91363,9.20017,8.74296,9.05905,9.77541,10.62717,11.51088,12.21510,12.71226,13.07056,13.27953,13.37648,13.42479,13.41036,13.40512,13.34042,13.26829,13.23515,13.12869,12.95143,12.75236,12.54257,12.28657,12.02862,11.78196,11.54805,11.38154,11.23300,11.00434,10.78964,10.65858,10.58702,10.57802,10.61725,10.66233,10.79883,10.87701,10.86078,10.77763,10.59941,10.34216,10.05790,9.68574
0,2,210.23822,210.03970,207.60448,204.51246,201.56851,197.84319,192.24417,185.37176,178.18432,170.62573,162.48221,154.00202,144.95233,135.19024,125.31876,115.55306,106.40985,98.29699,91.28797,85.34106,80.51652,76.91819,74.41956,72.74230,71.73130,70.86035,69.65546,67.94809,65.75532,62.96425,59.59327,55.91508,52.23508,48.72678,45.63340,43.00362,40.87645,39.32383,38.34293,37.88130,37.81425,38.05475,38.53180,39.02081,39.14537,38.91281,38.39366,37.40986,35.81587,33.87709,31.81560,29.73693,27.78615,26.12274,24.64844,23.37246,22.37446,21.57130,20.93630,20.36062,19.83633,19.43624,19.11827,18.90085,18.76372,18.68517,18.69449,18.83967,19.11491,19.48013,19.97679,20.67627,21.40598,22.10719,22.57085,22.59916,22.22171,21.28052,19.92223,18.39317,16.87083,15.48132,14.19478,13.17495,12.40767,11.69618,11.17272,10.77733,10.47982,10.26128,10.06909,9.94845,9.80696,9.70107,9.62784,9.36736,9.09007,8.79197,8.43007,8.03851
0,2,343.43658,342.06035,340.69349,338.75952,335.99403,335.62695,349.06130,369.06085,379.12196,381.48204,377.76438,371.52314,361.33815,350.35729,336.64760,322.20770,307.96609,293.92654,280.64292,269.31243,260.76517,255.09427,252.15635,251.45944,253.03117,252.98706,249.67681,240.91664,227.79663,213.19097,199.06440,187.42884,180.35691,178.25380,180.31037,185.36387,191.07281,194.86013,193.14797,187.64486,180.16617,171.97982,164.47809,157.65625,151.99167,148.75287,148.29666,150.41405,154.25267,158.36404,158.84659,154.77096,145.26008,131.61402,116.09346,100.70375,86.75675,74.82632,64.78365,56.21339,49.02570,43.04089,38.54630,35.84362,34.42455,34.15692,34.81801,36.25777,38.25800,40.61659,43.15554,45.49158,47.55338,49.27766,49.69364,49.29814,47.79928,45.99026,44.47617,42.46652,40.30633,38.38260,36.90065,36.21576,36.16712,36.92376,38.05852,39.39051,41.06123,42.68574,43.95322,45.24980,45.66459,44.88979,43.31134,40.93387,37.87935,34.56267,31.65995,29.11665
1,2,824.65021,820.71600,819.14191,818.68722,818.20204,816.81108,814.45632,819.17084,833.30302,843.51875,850.00645,852.32186,851.60251,850.38036,845.13517,835.21870,825.81214,817.10391,799.25256,772.09021,739.04457,700.26033,655.88820,614.20838,580.26361,555.04329,539.95786,537.04490,540.57648,547.52246,555.31854,560.60779,561.28599,555.28606,547.26649,535.91428,513.35255,491.21912,469.99106,448.34359,429.42795,416.53685,411.50611,415.06600,425.35444,437.77005,448.18433,455.80566,459.38207,459.46776,460.23461,457.85121,452.43730,446.61585,440.93768,433.90742,425.14069,412.00932,393.70902,373.84707,348.67614,319.08001,286.90481,252.21676,217.51046,186.17428,160.46409,140.83947,126.58045,117.21425,112.40438,110.89003,111.49309,114.88396,119.67697,126.39981,134.50861,141.05444,148.36751,156.78832,163.77443,167.71497,170.59323,169.78070,165.70954,159.93682,152.10982,143.45461,134.38050,125.27640,116.80824,109.27495,102.64070,96.97826,92.63994,89.72245,87.33643,86.07806,85.93719,85.80112
1,2,136.82398,136.88844,137.11226,136.17219,135.15376,134.11257,132.74011,131.52484,130.80486,129.13738,125.26266,120.41915,114.92838,110.06032,105.48217,101.26428,96.95079,92.48026,88.19852,84.79513,82.20391,80.30075,78.63224,76.51987,73.84525,70.43481,66.47228,62.20810,57.90671,53.85672,52.20894,54.23601,61.18277,73.68167,90.09446,108.82718,130.25339,154.68169,181.26125,208.81935,235.45546,258.93841,276.43269,284.93453,289.77381,290.70495,287.49840,282.08672,274.57432,264.83287,254.69451,246.12407,240.26688,236.98423,237.36384,244.57420,252.52437,258.43528,256.96663,241.47006,216.97743,186.99364,154.49405,124.21736,97.73814,73.33934,51.11220,32.92326,19.41516,11.17118,7.41275,6.84380,8.04699,10.00308,12.17846,13.98600,15.20555,15.54405,15.26135,15.00617,15.22047,16.30009,18.50917,21.98040,26.56622,32.01863,37.76545,43.05113,47.04899,49.50346,50.00495,48.78774,46.49065,43.51534,40.30639,36.87127,33.00643,29.12233,25.00749,20.89113
1,2,552.50836,546.81560,542.23880,538.34287,534.39506,529.58795,525.85258,525.91935,531.64424,543.44559,560.23843,577.90050,593.53535,603.35198,601.33554,586.82742,559.87601,522.81070,480.16893,435.60851,389.78451,345.74788,306.34090,272.50206,244.97792,223.15589,205.89881,192.01173,180.26642,169.40933,158.87666,148.94950,139.96869,131.73096,124.02748,116.52576,108.92172,101.08701,93.13360,85.37656,77.84694,70.82168,64.65056,59.08160,54.26756,50.08555,46.44228,43.40272,40.65597,38.15034,35.89841,33.88749,32.06320,30.25984,28.57205,27.03766,25.65382,24.54166,23.66716,23.12372,23.02128,23.43137,24.50668,26.48851,29.24589,32.72397,37.03365,41.86751,46.97948,51.64335,55.43767,58.81167,62.09287,65.39283,68.70449,71.89819,74.95356,78.37446,80.49279,81.55286,83.02795,83.72180,84.05601,83.79836,82.73205,81.14216,78.90984,76.69540,74.39979,72.19724,70.81386,69.09583,66.08292,61.45007,55.62506,49.70913,44.93801,42.72984,44.31371,50.66806
1,2,312.88840,312.42298,314.12768,317.63616,320.64854,319.93560,315.97218,309.62960,303.15476,297.08513,291.05101,285.40936,278.71884,271.27513,263.69270,255.93377,247.79950,239.48475,231.13825,223.04420,214.24541,203.74378,191.66773,178.94493,166.64648,155.79928,146.97497,139.74914,133.63736,128.97929,125.22453,122.59162,120.95155,119.41994,117.25581,114.48884,110.89208,106.41196,102.06861,98.13230,93.62619,88.35594,82.30323,75.44023,68.09429,61.17737,55.54712,51.27375,48.81161,48.00874,48.56763,50.14168,52.10845,53.91402,55.45720,56.12226,56.15463,55.99479,55.49868,55.41295,55.58938,55.89824,55.92496,55.33065,54.26527,52.53625,50.63535,48.99485,48.11026,48.26962,49.36874,51.73502,54.53188,57.78473,61.05826,63.75782,66.48870,68.60195,70.52464,71.81840,71.91508,70.60022,67.41597,63.20434,58.39704,53.18751,47.92940,42.91227,38.28536,34.94482,32.61363,31.38299,31.32546,31.91604,32.96973,34.17185,35.29518,36.24549,37.06989,37.92448
1,2,190.86377,190.16440,189.14688,187.60559,186.46385,186.32147,185.38402,182.75464,179.86247,177.58755,176.48091,176.41618,176.00976,173.87160,169.59726,163.87195,157.65044,151.70406,146.90545,143.80568,141.65894,140.50773,139.26028,137.94018,136.72005,134.78691,131.72157,127.37809,120.85969,112.34804,102.62201,92.31552,82.21632,73.32201,65.65946,59.18449,53.93030,49.87532,46.67130,43.80024,41.21173,38.75808,36.10755,33.45094,31.08972,29.02936,27.26938,25.73715,24.49282,23.51405,22.69213,21.90019,21.09710,20.34525,19.53987,18.82664,18.10435,17.37796,16.78569,16.33604,16.19702,16.30244,16.98805,18.44158,20.72211,24.01023,28.47322,34.13038,40.49665,47.44568,54.59083,61.21612,66.68585,70.45695,72.33817,71.59296,68.69732,64.07914,58.26335,52.25884,45.53276,39.21255,33.49981,28.48345,24.30437,20.89490,18.31440,16.50772,15.55919,15.13180,15.10132,15.44605,15.96120,16.66176,17.41446,18.29257,19.05427,19.58710,19.94440,19.91203
1,2,479.47854,488.49157,487.14194,482.71213,479.70170,473.57075,462.07590,446.77040,430.33158,413.36669,396.26959,379.44104,362.93784,346.21045,328.86601,309.83948,288.49388,266.52323,244.99473,224.93092,207.22086,192.18103,180.51723,172.08486,166.22165,162.43029,159.70475,157.27917,154.82493,152.03018,147.85494,142.74001,137.08405,130.60994,124.25922,118.17795,112.35861,106.95297,101.70228,96.76237,91.91817,86.89321,82.27044,77.91018,73.79994,70.07591,66.54129,63.14295,60.11530,57.53536,55.09419,52.97467,51.02824,49.20176,47.80779,46.60772,45.64455,44.98509,44.47792,44.04937,43.71231,43.49766,43.41023,43.41892,43.43606,43.55624,43.81797,43.77072,43.16316,42.03834,40.54601,38.76224,36.90598,35.01315,33.15639,31.60668,30.18448,29.01082,28.17743,27.47200,27.02116,26.88032,26.91856,26.99068,27.25287,27.68580,28.28553,29.07032,29.85433,30.87730,32.18639,33.51720,34.72392,35.80103,36.60454,36.79963,36.13070,35.03688,33.61518,31.56590
1,2,410.00981,411.70843,412.61789,412.97291,413.53794,415.60142,415.85940,410.08151,399.33194,389.31320,375.70682,359.40240,342.59310,324.01442,301.73622,274.98469,245.67728,217.03938,191.28463,169.29099,152.65451,142.05185,136.81939,136.46021,139.97291,145.68359,152.39458,159.82535,166.99326,173.78405,180.64762,189.11508,202.14364,220.01483,242.19281,266.64166,289.77449,309.26800,321.89320,325.75666,320.65674,306.48732,283.54187,253.94213,220.15592,184.12166,148.67312,116.25717,88.37400,65.84422,48.80184,35.71010,30.37089,31.58125,31.47580,29.78991,26.15003,23.93935,25.71698,27.97545,30.31381,32.61827,34.61849,36.24709,37.45824,37.97588,37.66328,36.59392,34.93487,32.95667,31.13021,29.77166,28.92169,28.63045,29.19143,30.24923,31.36769,32.59473,33.57575,33.89167,33.32195,31.84483,29.55671,26.90824,24.13065,21.39913,18.99530,16.91962,15.21349,13.90507,12.95347,12.27743,11.79281,11.54170,11.43914,11.30291,11.29755,11.12270,10.73331,10.48913
1,2,270.55508,266.44983,268.09834,266.35120,264.89344,270.74079,275.25286,274.45772,268.84489,258.48322,244.00582,227.47900,210.45822,192.98993,176.47583,161.81085,149.27828,138.22512,128.51535,121.02106,115.00562,110.12713,105.26957,99.67472,92.98792,85.24465,77.24043,69.44776,62.38411,56.19314,50.77072,46.07124,42.09417,38.73858,36.01196,33.94942,32.40856,31.19700,30.19926,29.31415,28.42662,27.57342,26.84705,26.13683,25.42815,24.76273,24.00129,23.31755,22.38239,21.42498,20.51786,19.57801,18.75876,18.02313,17.36905,16.88289,16.50314,16.20903,16.02290,15.86220,15.72315,15.64678,15.58761,15.52589,15.45791,15.35872,15.22319,15.03823,14.75237,14.37445,13.93288,13.45253,12.96215,12.49837,12.15085,11.86150,11.63231,11.47893,11.39581,11.41566,11.56417,11.87926,12.25054,12.84231,13.61070,14.30136,15.01032,15.59731,16.05336,16.24865,16.26618,16.17997,15.93206,15.72544,15.48434,15.29703,15.07597,14.69133,14.17090,13.62113
